sample	contig	n	mean	sigma	prop	min	conv	synthrate	synthrate_norm
hsa_dRNA_HeLa_DRB_0h_1	ENST00000043402	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000044462	224	136.692705232638	57.6623744236075	0.518070540432329	13.66	1	1.06018988823731	1.23947435947757
hsa_dRNA_HeLa_DRB_0h_1	ENST00000046640	15	137.859488510131	50.0499474781301	0.539676147325749	29.86	1	13.341271309383	15.5973603354276
hsa_dRNA_HeLa_DRB_0h_1	ENST00000052569	17	175.953820502508	76.3621849465173	0.580973212908576	26.21	1	15.1615596620381	17.7254703702467
hsa_dRNA_HeLa_DRB_0h_1	ENST00000052754	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000053468	64	123.33670037824	45.2166724963764	0.541021071299975	26.11	1	2.80796307944109	3.28280648395306
hsa_dRNA_HeLa_DRB_0h_1	ENST00000053867	137	173.172085726143	54.8276492229683	0.454081427375007	16.81	1	2.51348992512081	2.93853615239829
hsa_dRNA_HeLa_DRB_0h_1	ENST00000054650	22	179.229424021059	48.9708389087559	0.59110950960471	29.83	0	11.4883668756901	13.4311186445705
hsa_dRNA_HeLa_DRB_0h_1	ENST00000054666	76	114.812302486203	49.6132781330626	0.538951501786185	14.85	1	2.44046718379428	2.85316482737699
hsa_dRNA_HeLa_DRB_0h_1	ENST00000054950	245	127.345279668283	62.4994263470822	0.49994086475605	4.84	1	1.00016138890837	1.16929468074111
hsa_dRNA_HeLa_DRB_0h_1	ENST00000055077	100	107.148996256632	51.5350218576332	0.556077226008011	19.47	1	1.57674136173614	1.84337778645389
hsa_dRNA_HeLa_DRB_0h_1	ENST00000055335	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000056217	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000056233	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000060969	14	124.354718321518	33.6107950257609	0.589831010643581	26.64	0	11.833258359264	13.8343333473657
hsa_dRNA_HeLa_DRB_0h_1	ENST00000061240	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000064724	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000064778	26	125.609081889951	41.4155969423311	0.529082281069097	20.84	1	7.61616900975782	8.90410888632192
hsa_dRNA_HeLa_DRB_0h_1	ENST00000064780	18	209.836244332745	28.8806501413385	0.655178050830261	8.18	1	17.0993589772361	19.9909631764406
hsa_dRNA_HeLa_DRB_0h_1	ENST00000066544	62	113.534794232513	59.4377314203745	0.535640366750727	4.24	1	3.29105006127199	3.84758637293345
hsa_dRNA_HeLa_DRB_0h_1	ENST00000072516	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000072644	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000072869	14	101.28925154567	74.7554855974161	0.656250937092314	13.26	1	9.58140145245854	11.201673926478
hsa_dRNA_HeLa_DRB_0h_1	ENST00000074304	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000075120	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000075430	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000075503	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000078429	93	131.955252830425	56.8571222250484	0.530786184306268	11.72	1	2.43573065614369	2.84762732448152
hsa_dRNA_HeLa_DRB_0h_1	ENST00000078527	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000080059	17	132.616854473487	71.4663828028301	0.530354316591944	2.73	1	14.4062242265133	16.8424031805621
hsa_dRNA_HeLa_DRB_0h_1	ENST00000081029	81	132.987943361368	42.9065450956726	0.517176444857777	9.65	1	2.94423822647425	3.44212657600041
hsa_dRNA_HeLa_DRB_0h_1	ENST00000083182	21	143.551306530154	54.1688831264775	0.536475867643163	11.96	1	11.6803999394062	13.6556256515595
hsa_dRNA_HeLa_DRB_0h_1	ENST00000084798	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000085068	47	111.62413886239	45.6272116971105	0.561006200801015	20.63	1	3.45102336649062	4.03461212390438
hsa_dRNA_HeLa_DRB_0h_1	ENST00000085079	62	112.695729281181	47.2527892172634	0.524426396080814	23.75	1	2.73557652230033	3.19817892568045
hsa_dRNA_HeLa_DRB_0h_1	ENST00000155674	23	135.531658653146	36.8089175293996	0.607639485457624	24.22	0	7.96465247662548	9.31152299833771
hsa_dRNA_HeLa_DRB_0h_1	ENST00000155840	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000156084	29	121.56274486985	69.7926032531975	0.547403793037888	11.19	1	6.95274086160116	8.12849105774309
hsa_dRNA_HeLa_DRB_0h_1	ENST00000156109	42	103.227697926771	46.1911302660877	0.523529339900803	6.12	1	4.4163485590198	5.16317959844141
hsa_dRNA_HeLa_DRB_0h_1	ENST00000156471	49	138.368340049301	75.0036276811031	0.538343421540457	3.24	1	5.1226059707478	5.98886937603708
hsa_dRNA_HeLa_DRB_0h_1	ENST00000156825	52	140.79657399655	94.9957475687492	0.602392178448877	18.69	1	3.89813053704311	4.55732779964033
hsa_dRNA_HeLa_DRB_0h_1	ENST00000157812	187	117.855157680928	57.36129988794	0.534287637932718	13	1	1.04947733867992	1.22695025351472
hsa_dRNA_HeLa_DRB_0h_1	ENST00000158166	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000158771	77	125.970848384706	48.8110618319423	0.508274504379469	15.08	0	2.83339194806018	3.31253552682885
hsa_dRNA_HeLa_DRB_0h_1	ENST00000159087	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000159111	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000159647	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000160262	21	86.3633689686176	39.1006111634892	0.583870217078583	29.89	1	4.6058318569154	5.38470565891094
hsa_dRNA_HeLa_DRB_0h_1	ENST00000160373	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000160740	17	197.580734321384	99.4020794360085	0.559766523778762	26.04	1	18.0265003390195	21.0748897053497
hsa_dRNA_HeLa_DRB_0h_1	ENST00000160827	69	146.662886018871	56.8417933114453	0.513343116411313	21.47	1	3.5344579374736	4.13215598144801
hsa_dRNA_HeLa_DRB_0h_1	ENST00000161863	12	164.720329857732	60.3009048392224	0.56829363430023	37.38	1	18.6729069521917	21.830607555249
hsa_dRNA_HeLa_DRB_0h_1	ENST00000162044	44	121.326802289507	77.6540555296393	0.585534229246923	16.04	1	4.08666436681871	4.77774383123396
hsa_dRNA_HeLa_DRB_0h_1	ENST00000162330	54	160.229092047258	74.191768423525	0.541684406358076	15.83	1	4.93655942232671	5.77136123999869
hsa_dRNA_HeLa_DRB_0h_1	ENST00000162391	15	128.746426697222	41.0415560695077	0.512148882095625	24.93	1	13.5138342679343	15.7991047256477
hsa_dRNA_HeLa_DRB_0h_1	ENST00000162749	142	135.069395840997	51.0589609691944	0.488415232840676	5.32	1	1.87080188799802	2.18716571206981
hsa_dRNA_HeLa_DRB_0h_1	ENST00000163416	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000164024	10	259.865618924612	55.3458909522805	0.565746145434811	44.92	0	37.9932979939993	44.4181926445725
hsa_dRNA_HeLa_DRB_0h_1	ENST00000164133	10	177.301634286352	105.976537875945	0.547228285625711	20.11	1	28.7250565103038	33.5826359165352
hsa_dRNA_HeLa_DRB_0h_1	ENST00000164227	54	147.142110641507	69.3709852245779	0.553623555499534	7	1	4.68770565370426	5.48042480597957
hsa_dRNA_HeLa_DRB_0h_1	ENST00000164305	13	136.628969870837	66.3864517618414	0.568524574774211	22.08	1	15.4988185415433	18.1197617498296
hsa_dRNA_HeLa_DRB_0h_1	ENST00000164640	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000165698	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000166139	230	146.191144980883	72.7772737968862	0.534497432439945	5.77	1	1.14224443421772	1.33540482151054
hsa_dRNA_HeLa_DRB_0h_1	ENST00000166345	309	135.038428951251	73.7358336976547	0.552291093914481	8.24	1	0.742997501274929	0.868642836725527
hsa_dRNA_HeLa_DRB_0h_1	ENST00000166534	13	100.717759184882	47.1591647722273	0.60027784767437	31.04	1	8.9289112539662	10.4388437204794
hsa_dRNA_HeLa_DRB_0h_1	ENST00000167106	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000167462	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000167586	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000168216	286	108.133658898718	68.6234745678649	0.531521326809886	7.78	1	0.66015586116226	0.771792178219966
hsa_dRNA_HeLa_DRB_0h_1	ENST00000169551	37	114.39104515247	48.528975156466	0.563567439011838	18.67	1	4.59049812907439	5.36677890568965
hsa_dRNA_HeLa_DRB_0h_1	ENST00000170168	24	174.340697311927	87.0124862291522	0.575411480361082	20.48	1	11.1413529392462	13.0254225693904
hsa_dRNA_HeLa_DRB_0h_1	ENST00000170447	44	150.820299599133	98.5839573534489	0.571019378353933	19.03	1	5.24541582184616	6.13244710981527
hsa_dRNA_HeLa_DRB_0h_1	ENST00000170564	11	126.225440349497	55.6769037015197	0.594183828149245	41	1	13.0393439495524	15.2443752474854
hsa_dRNA_HeLa_DRB_0h_1	ENST00000170630	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000171111	38	96.3495801665404	41.9075792211779	0.578706305629822	20.33	1	3.45687483975714	4.04145311640911
hsa_dRNA_HeLa_DRB_0h_1	ENST00000171887	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000173527	32	140.604545257688	49.1304021482488	0.537597015470382	30.93	1	6.37527635138362	7.4533738340607
hsa_dRNA_HeLa_DRB_0h_1	ENST00000174618	25	170.628591750122	80.1496193385594	0.554712251722465	17.48	1	11.0434619949044	12.9109776790147
hsa_dRNA_HeLa_DRB_0h_1	ENST00000174653	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000175091	202	132.242895890254	56.1791777850097	0.533349376834699	15.48	1	1.0837814070414	1.26705534566054
hsa_dRNA_HeLa_DRB_0h_1	ENST00000175506	21	159.386478652469	52.2679181392673	0.543453420834817	16.93	1	12.4824715063403	14.5933323328915
hsa_dRNA_HeLa_DRB_0h_1	ENST00000175756	33	140.75387368718	58.2843725821385	0.555944101206961	32.65	1	5.89245385121565	6.88890315217933
hsa_dRNA_HeLa_DRB_0h_1	ENST00000176643	20	155.734215767703	96.333905812054	0.632859729528235	37.54	1	9.33810529039436	10.9172349236318
hsa_dRNA_HeLa_DRB_0h_1	ENST00000176763	27	131.728527963249	63.1917002722406	0.576852963818587	24.12	1	6.90904144670263	8.07740180958873
hsa_dRNA_HeLa_DRB_0h_1	ENST00000177742	337	106.250915634951	51.9371982285338	0.523002862909933	3.81	1	0.581218573936571	0.679506122100689
hsa_dRNA_HeLa_DRB_0h_1	ENST00000178638	42	146.989910815131	63.2806741246687	0.52749018800394	7.54	1	6.29440328426362	7.3588246460523
hsa_dRNA_HeLa_DRB_0h_1	ENST00000178640	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000179259	19	145.702636653766	54.8123099983166	0.541373347861756	14.46	1	12.7592302420979	14.9168926314181
hsa_dRNA_HeLa_DRB_0h_1	ENST00000181796	12	143.557976953716	44.5897824977144	0.503789909481255	25.88	1	19.4654515601036	22.7571762116265
hsa_dRNA_HeLa_DRB_0h_1	ENST00000181839	12	170.126386881604	70.3557728895541	0.588797930228673	32.89	1	19.4232435039733	22.7078305199562
hsa_dRNA_HeLa_DRB_0h_1	ENST00000182377	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000182527	50	160.157933084264	58.3855112011497	0.501274832962428	6.86	1	6.11632274368556	7.15062961757925
hsa_dRNA_HeLa_DRB_0h_1	ENST00000184266	268	118.621766522228	58.9539201453897	0.549093441033795	15.46	1	0.701031802365837	0.819580486336715
hsa_dRNA_HeLa_DRB_0h_1	ENST00000184956	20	142.976475453438	59.5548499856415	0.518978718045322	3.77	1	13.4115784147897	15.6795567942012
hsa_dRNA_HeLa_DRB_0h_1	ENST00000185150	25	120.202949911258	64.6859116207927	0.569606174183114	19.56	1	7.0675462783101	8.26271075925001
hsa_dRNA_HeLa_DRB_0h_1	ENST00000186436	22	141.712044445224	67.8530842930656	0.555636781020399	27.16	1	9.37106989494883	10.9557740406041
hsa_dRNA_HeLa_DRB_0h_1	ENST00000187762	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000188312	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000188376	345	125.073599103025	59.6059194331027	0.53415002807834	15.32	1	0.595574946155405	0.696290242999961
hsa_dRNA_HeLa_DRB_0h_1	ENST00000188790	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000189444	16	182.067138518344	81.6515683877957	0.553236168466267	29.48	0	17.2380200373288	20.1530726537613
hsa_dRNA_HeLa_DRB_0h_1	ENST00000190611	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000190983	58	147.298860019181	25.3726517230247	0.593015611075936	19.37	0	3.71941304602229	4.34838810858293
hsa_dRNA_HeLa_DRB_0h_1	ENST00000191018	42	189.809791243264	65.8388817758371	0.531655685246412	34.2	1	6.96878662716517	8.14725025853856
hsa_dRNA_HeLa_DRB_0h_1	ENST00000192788	18	155.64656426963	32.6779390165474	0.623807852043688	19.45	0	12.129497517494	14.1806683246874
hsa_dRNA_HeLa_DRB_0h_1	ENST00000193322	20	192.756790868372	45.5260179311479	0.536290741904871	61.56	1	12.2318716898197	14.3003545837984
hsa_dRNA_HeLa_DRB_0h_1	ENST00000193403	445	116.700660464245	62.9968058220746	0.52760440891107	5.45	1	0.473842674486547	0.553972313798269
hsa_dRNA_HeLa_DRB_0h_1	ENST00000194097	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000194118	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000194155	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000194214	69	118.648123049274	66.0146813941126	0.563042880678258	13.08	1	2.71732908863445	3.17684574149706
hsa_dRNA_HeLa_DRB_0h_1	ENST00000194530	12	134.649714562101	75.5623081583579	0.567016191165717	26.62	1	15.8769297134186	18.5618137895359
hsa_dRNA_HeLa_DRB_0h_1	ENST00000194900	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000196061	230	161.645838048992	41.6328737366162	0.445059950621096	22.19	1	1.36235518338965	1.59273761903194
hsa_dRNA_HeLa_DRB_0h_1	ENST00000196169	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000196371	171	151.877957519613	59.2266615198601	0.527096928959971	25.04	1	1.40722208930094	1.64519178793427
hsa_dRNA_HeLa_DRB_0h_1	ENST00000196489	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000196551	504	108.085080172741	54.7949248598555	0.551396564699268	19	1	0.320560777432941	0.374769528261515
hsa_dRNA_HeLa_DRB_0h_1	ENST00000197268	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000198767	47	139.724443997521	54.9910724004222	0.552555457059776	21.3	1	4.56002920436504	5.33115750299839
hsa_dRNA_HeLa_DRB_0h_1	ENST00000198939	23	209.493485371926	26.4023394704275	0.64437166856532	29.92	1	12.1165209818132	14.1654973789637
hsa_dRNA_HeLa_DRB_0h_1	ENST00000199320	80	153.562762465835	83.3301346930299	0.557442128989093	19.22	1	3.01248227124181	3.52191109820243
