sample	transcript	n	mean	sigma	prop	min	conv	synthrate	synthrate_norm
hsa_dRNA_HeLa_DRB_0h_1	ENST00000022615	235	1421.33554038647	57.3432849455781	0.456206852387127	223	1	0.000700083164095889	0.000700083164095889
hsa_dRNA_HeLa_DRB_0h_1	ENST00000023939	99	1621.92588632372	100.699349463481	0.501584874513206	223	1	0.000719380251953648	0.000719380251953648
hsa_dRNA_HeLa_DRB_0h_1	ENST00000024061	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000025008	12	2300.22957866659	1468.15088110078	0.573820305484185	226	1	0.00064912201058295	0.00064912201058295
hsa_dRNA_HeLa_DRB_0h_1	ENST00000025301	31	2021.46584161089	1319.07697488354	0.579261860052288	331	1	0.00081443541859146	0.00081443541859146
hsa_dRNA_HeLa_DRB_0h_1	ENST00000026218	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000029410	59	1672.23957157961	55.0059811360118	0.665340381478954	428	0	0.00159785204101733	0.00159785204101733
hsa_dRNA_HeLa_DRB_0h_1	ENST00000031146	41	2530.37465117357	1161.61938441335	0.560427210682057	329	1	0.000579154522108451	0.000579154522108451
hsa_dRNA_HeLa_DRB_0h_1	ENST00000033079	33	2651.4235801812	1451.64836002092	0.560120434130019	279	1	0.000536729414932588	0.000536729414932588
hsa_dRNA_HeLa_DRB_0h_1	ENST00000035307	42	3896.44849139896	40.0406346950543	0.74426083627052	346	1	0.000819680700073038	0.000819680700073038
hsa_dRNA_HeLa_DRB_0h_1	ENST00000037243	110	1025.50334907647	51.5554080236243	0.399399614708869	163	1	0.000771012190965479	0.000771012190965479
hsa_dRNA_HeLa_DRB_0h_1	ENST00000037869	150	1813.49580523447	69.9334752476658	0.680370936163337	269	1	0.0013782016242152	0.0013782016242152
hsa_dRNA_HeLa_DRB_0h_1	ENST00000038176	32	2516.30844473445	965.877444389528	0.551021002248955	293	1	0.000552004233731103	0.000552004233731103
hsa_dRNA_HeLa_DRB_0h_1	ENST00000039989	27	2513.28028899225	1403.6930671213	0.576029867020868	296	1	0.000612758215154571	0.000612758215154571
hsa_dRNA_HeLa_DRB_0h_1	ENST00000040663	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000040738	18	1553.86610243723	434.090513834147	0.557737616950202	409	1	0.00110152723182632	0.00110152723182632
hsa_dRNA_HeLa_DRB_0h_1	ENST00000040877	30	2304.91629794949	1143.80922435683	0.57015837461281	548	1	0.000754980902887968	0.000754980902887968
hsa_dRNA_HeLa_DRB_0h_1	ENST00000042381	17	2588.9727000862	1078.38659656839	0.582246644616713	688	1	0.000733180942114703	0.000733180942114703
hsa_dRNA_HeLa_DRB_0h_1	ENST00000043402	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000044462	292	1202.14929620244	55.6115665881809	0.333311652487842	243	1	0.000521244421138085	0.000521244421138085
hsa_dRNA_HeLa_DRB_0h_1	ENST00000046640	18	2562.67971571035	165.084177833716	0.613048753050816	402	1	0.000733243747003004	0.000733243747003004
hsa_dRNA_HeLa_DRB_0h_1	ENST00000052569	21	3007.98801196329	1249.53111514604	0.528445685005295	339	1	0.000419876926665347	0.000419876926665347
hsa_dRNA_HeLa_DRB_0h_1	ENST00000052754	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000053468	97	1393.05214712972	615.311936555557	0.566217606955136	296	1	0.00118982798085104	0.00118982798085104
hsa_dRNA_HeLa_DRB_0h_1	ENST00000053867	181	2172.25088703156	58.2699328079364	0.582379414062582	179	1	0.000699619894642675	0.000699619894642675
hsa_dRNA_HeLa_DRB_0h_1	ENST00000054650	30	1306.35316818433	123.179447443951	0.447693142383789	290	1	0.000797545302062699	0.000797545302062699
hsa_dRNA_HeLa_DRB_0h_1	ENST00000054666	112	1617.88886288357	571.425240988112	0.547028704193078	329	1	0.000936966281772918	0.000936966281772918
hsa_dRNA_HeLa_DRB_0h_1	ENST00000054950	329	2208.46504784234	114.607042655275	0.712826275864262	181	1	0.00122429372576853	0.00122429372576853
hsa_dRNA_HeLa_DRB_0h_1	ENST00000055077	131	1561.42848888004	70.6485961435686	0.38867826966421	344	1	0.000522248217729445	0.000522248217729445
hsa_dRNA_HeLa_DRB_0h_1	ENST00000055335	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000056217	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000056233	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000057513	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000060969	15	726.470763369594	157.245889469686	0.451773392043192	228	1	0.00165318268495409	0.00165318268495409
hsa_dRNA_HeLa_DRB_0h_1	ENST00000061240	15	2827.19501134931	1660.05063306576	0.589058293592238	423	1	0.000596222502888287	0.000596222502888287
hsa_dRNA_HeLa_DRB_0h_1	ENST00000064724	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000064778	31	3475.40468353035	1963.30626191962	0.598065765228923	359	1	0.000477463410474884	0.000477463410474884
hsa_dRNA_HeLa_DRB_0h_1	ENST00000064780	23	2605.73461709452	13.8391545636691	0.743467292856462	379	1	0.00130151944965209	0.00130151944965209
hsa_dRNA_HeLa_DRB_0h_1	ENST00000066544	80	2312.13001735058	1371.97882999138	0.599320486715212	339	1	0.00075806471506837	0.00075806471506837
hsa_dRNA_HeLa_DRB_0h_1	ENST00000072516	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000072644	14	1748.82796831744	141.751401492041	0.460726614232816	230	1	0.000562504144968082	0.000562504144968082
hsa_dRNA_HeLa_DRB_0h_1	ENST00000072869	19	2524.20043686725	66.7429110379746	0.656489969518603	220	1	0.000829408376816616	0.000829408376816616
hsa_dRNA_HeLa_DRB_0h_1	ENST00000074304	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000075120	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000075430	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000075503	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000078429	116	2520.72747533383	1315.70402938474	0.559493998623856	178	1	0.000542152958410173	0.000542152958410173
hsa_dRNA_HeLa_DRB_0h_1	ENST00000078445	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000078527	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000080059	23	2975.72603617708	1026.83917590391	0.564364704436034	232	0	0.000472167446162615	0.000472167446162615
hsa_dRNA_HeLa_DRB_0h_1	ENST00000081029	107	1889.28361209816	44.6232629309825	0.6369092082432	226	1	0.00105461995419406	0.00105461995419406
hsa_dRNA_HeLa_DRB_0h_1	ENST00000083182	27	2365.65602115616	37.0744920199844	0.780289548021644	355	0	0.00176631148699753	0.00176631148699753
hsa_dRNA_HeLa_DRB_0h_1	ENST00000084798	10	1438.5173048402	183.006214335523	0.510296909078143	267	1	0.000889490644219437	0.000889490644219437
hsa_dRNA_HeLa_DRB_0h_1	ENST00000085068	60	1073.8382408439	100.077237822314	0.440230116434179	294	0	0.00100847629140045	0.00100847629140045
hsa_dRNA_HeLa_DRB_0h_1	ENST00000085079	85	1241.08420894102	544.249740923461	0.5167012746888	174	1	0.00100190187674496	0.00100190187674496
hsa_dRNA_HeLa_DRB_0h_1	ENST00000155674	30	1536.67944014535	418.259965789118	0.538975627290181	218	1	0.000886555658383215	0.000886555658383215
hsa_dRNA_HeLa_DRB_0h_1	ENST00000155840	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000155926	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000156084	36	2574.39385480575	313.157331001089	0.683709522640887	246	0	0.000928387036678811	0.000928387036678811
hsa_dRNA_HeLa_DRB_0h_1	ENST00000156109	53	1713.21947337951	184.153982527825	0.57543868304724	284	1	0.00094833047426585	0.00094833047426585
hsa_dRNA_HeLa_DRB_0h_1	ENST00000156471	68	2480.00887626177	1596.17909015987	0.577441033679491	149	1	0.000586241276630127	0.000586241276630127
hsa_dRNA_HeLa_DRB_0h_1	ENST00000156825	77	2440.40007132367	61.8444058108436	0.727251709992898	236	1	0.00120957359667854	0.00120957359667854
hsa_dRNA_HeLa_DRB_0h_1	ENST00000157812	237	1447.06123291387	48.4828963788139	0.400056406417658	220	1	0.000543431206206453	0.000543431206206453
hsa_dRNA_HeLa_DRB_0h_1	ENST00000158166	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000158762	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000158771	112	1142.29555138711	506.569258691372	0.473103828852014	180	0	0.000933088725934462	0.000933088725934462
hsa_dRNA_HeLa_DRB_0h_1	ENST00000159087	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000159111	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000159647	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000160262	23	952.565189770597	64.9236439635176	0.431121231267917	259	1	0.00109267849951912	0.00109267849951912
hsa_dRNA_HeLa_DRB_0h_1	ENST00000160373	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000160740	22	2953.02434295517	1456.15575140131	0.548160731886009	382	1	0.000471864995264723	0.000471864995264723
hsa_dRNA_HeLa_DRB_0h_1	ENST00000160827	86	1543.01039578242	593.282203023581	0.546781147801089	266	1	0.000944737453452667	0.000944737453452667
hsa_dRNA_HeLa_DRB_0h_1	ENST00000161863	20	2298.44371841883	1713.02861639385	0.672641238606202	372	1	0.00106660396893365	0.00106660396893365
hsa_dRNA_HeLa_DRB_0h_1	ENST00000162044	56	1816.8528899573	30.5438405110324	0.471404451036644	199	1	0.000551227845458289	0.000551227845458289
hsa_dRNA_HeLa_DRB_0h_1	ENST00000162330	64	3142.19745128342	495.933462584288	0.61979419646949	245	1	0.00056266599499862	0.00056266599499862
hsa_dRNA_HeLa_DRB_0h_1	ENST00000162391	22	2741.04272954915	1992.34488758967	0.647277231053659	332	1	0.000761749770380546	0.000761749770380546
hsa_dRNA_HeLa_DRB_0h_1	ENST00000162749	195	2149.70761046728	61.0823152256638	0.664504535704127	159	1	0.000994955872658186	0.000994955872658186
hsa_dRNA_HeLa_DRB_0h_1	ENST00000163416	12	2186.25562972161	446.429523816124	0.598060981887579	528	1	0.000897292054049373	0.000897292054049373
hsa_dRNA_HeLa_DRB_0h_1	ENST00000164024	13	2498.6511077636	1168.34736828067	0.565573194324183	500	1	0.000651381191279635	0.000651381191279635
hsa_dRNA_HeLa_DRB_0h_1	ENST00000164133	12	2134.42488006176	638.551340006322	0.540263996702803	297	1	0.000639569755546165	0.000639569755546165
hsa_dRNA_HeLa_DRB_0h_1	ENST00000164227	70	1876.36003366507	118.06717120658	0.623136872599939	166	1	0.00096674573061024	0.00096674573061024
hsa_dRNA_HeLa_DRB_0h_1	ENST00000164305	23	1975.33366034151	207.151568118718	0.684199420608514	411	1	0.00138497007380474	0.00138497007380474
hsa_dRNA_HeLa_DRB_0h_1	ENST00000164640	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000165698	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000166139	310	1752.30997484429	717.370496488095	0.525874173037859	225	1	0.000726208019883711	0.000726208019883711
hsa_dRNA_HeLa_DRB_0h_1	ENST00000166345	421	2327.28380960256	83.8096982492311	0.729548325992333	202	0	0.00126925083435126	0.00126925083435126
hsa_dRNA_HeLa_DRB_0h_1	ENST00000166534	17	2161.63958967047	89.0292945785719	0.545065205526459	603	0	0.000768694196779169	0.000768694196779169
hsa_dRNA_HeLa_DRB_0h_1	ENST00000167106	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000167462	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000167586	11	1703.96990972301	20.5064507850297	0.656607561935236	587	1	0.00171188142310579	0.00171188142310579
hsa_dRNA_HeLa_DRB_0h_1	ENST00000168216	371	1004.19530961303	106.975228891282	0.366697841746224	237	1	0.000754729710670482	0.000754729710670482
hsa_dRNA_HeLa_DRB_0h_1	ENST00000169298	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000169551	50	1400.98914018993	60.7954703174866	0.513806422621522	169	1	0.000857794844192857	0.000857794844192857
hsa_dRNA_HeLa_DRB_0h_1	ENST00000170168	32	3108.25986202877	1880.81135777425	0.57029932575706	255	1	0.000465152646210032	0.000465152646210032
hsa_dRNA_HeLa_DRB_0h_1	ENST00000170447	61	1973.76333069522	762.905460536367	0.574813678820341	340	1	0.000827482210647121	0.000827482210647121
hsa_dRNA_HeLa_DRB_0h_1	ENST00000170564	13	2982.96518260211	95.5923083892835	0.719876051335775	269	1	0.000946898033029456	0.000946898033029456
hsa_dRNA_HeLa_DRB_0h_1	ENST00000170630	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000171111	44	2556.25897674367	49.3534682518995	0.76829945706516	228	1	0.0014242039592065	0.0014242039592065
hsa_dRNA_HeLa_DRB_0h_1	ENST00000171887	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000173527	40	1952.21157221637	29.911970576288	0.659993931838291	253	1	0.00114236744294581	0.00114236744294581
hsa_dRNA_HeLa_DRB_0h_1	ENST00000174618	34	2545.51804564911	1492.8643832547	0.584106172808384	170	1	0.000591222546215752	0.000591222546215752
hsa_dRNA_HeLa_DRB_0h_1	ENST00000174653	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000175091	277	1424.65910435981	99.8343615814535	0.588651898860241	172	1	0.00114239463065072	0.00114239463065072
hsa_dRNA_HeLa_DRB_0h_1	ENST00000175506	30	2018.44713712026	96.3729979299255	0.518516295422691	216	1	0.000597472993921317	0.000597472993921317
hsa_dRNA_HeLa_DRB_0h_1	ENST00000175756	43	2067.19622195615	723.845977013298	0.559422956715478	271	1	0.000706910840556482	0.000706910840556482
hsa_dRNA_HeLa_DRB_0h_1	ENST00000176643	25	2715.91929684364	778.172108568121	0.584176762450565	284	0	0.000577678711419895	0.000577678711419895
hsa_dRNA_HeLa_DRB_0h_1	ENST00000176763	39	2032.81156308669	566.238768197037	0.522213732172221	344	0	0.000647192432601314	0.000647192432601314
hsa_dRNA_HeLa_DRB_0h_1	ENST00000177742	416	1059.79810107217	63.54417382299	0.313491143238374	120	1	0.000485897391909378	0.000485897391909378
hsa_dRNA_HeLa_DRB_0h_1	ENST00000178638	57	2593.92641388769	1322.82960984043	0.571434421447168	252	1	0.000569345465323953	0.000569345465323953
hsa_dRNA_HeLa_DRB_0h_1	ENST00000178640	15	2509.63433332207	861.288423910553	0.543459914865114	346	1	0.000550179920950505	0.000550179920950505
hsa_dRNA_HeLa_DRB_0h_1	ENST00000179259	24	1400.04838577852	35.476566896272	0.423898708036421	380	1	0.000721344078169228	0.000721344078169228
hsa_dRNA_HeLa_DRB_0h_1	ENST00000181796	16	1355.24441937553	882.330509961562	0.632429752544335	206	1	0.0014971300891006	0.0014971300891006
hsa_dRNA_HeLa_DRB_0h_1	ENST00000181839	24	3493.36091184143	2251.57967702669	0.562946280668729	266	1	0.000399102638505921	0.000399102638505921
hsa_dRNA_HeLa_DRB_0h_1	ENST00000182377	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000182527	69	2595.77975541681	1727.60576456178	0.575521032450748	184	1	0.000562169627181456	0.000562169627181456
hsa_dRNA_HeLa_DRB_0h_1	ENST00000184266	375	544.250448727279	56.9206126606656	0.308882393506615	191	1	0.00126519793618457	0.00126519793618457
hsa_dRNA_HeLa_DRB_0h_1	ENST00000184956	38	3029.33272196484	1380.43922661517	0.566777871475463	189	1	0.000460609654830305	0.000460609654830305
hsa_dRNA_HeLa_DRB_0h_1	ENST00000185150	36	2434.33934025759	85.401197069269	0.634677378520026	580	1	0.000936887062460068	0.000936887062460068
hsa_dRNA_HeLa_DRB_0h_1	ENST00000186436	33	3035.81402395653	1812.63410297146	0.588550860569719	364	1	0.000535379349487106	0.000535379349487106
hsa_dRNA_HeLa_DRB_0h_1	ENST00000187762	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000188312	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000188376	456	1397.55703996329	84.3673284788811	0.327525495096031	188	1	0.000402664121450657	0.000402664121450657
hsa_dRNA_HeLa_DRB_0h_1	ENST00000188790	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000189444	23	3012.82815251931	38.8917848002671	0.578492907558218	362	1	0.000517739831322762	0.000517739831322762
hsa_dRNA_HeLa_DRB_0h_1	ENST00000190611	NA	NA	NA	NA	NA	0	NA	NA
hsa_dRNA_HeLa_DRB_0h_1	ENST00000190983	68	1326.40535184378	175.143250489639	0.431672515035706	279	1	0.000725171870554322	0.000725171870554322
hsa_dRNA_HeLa_DRB_0h_1	ENST00000191018	56	1866.79334275992	58.7239550024575	0.660940054224054	278	1	0.00122692544158107	0.00122692544158107
hsa_dRNA_HeLa_DRB_0h_1	ENST00000192788	25	1802.70768352161	953.018383109043	0.563105532702467	276	1	0.00084422334660245	0.00084422334660245
hsa_dRNA_HeLa_DRB_0h_1	ENST00000193322	22	1987.82482607475	878.774339625199	0.549987408897395	311	1	0.000728853739921303	0.000728853739921303
hsa_dRNA_HeLa_DRB_0h_1	ENST00000193403	615	2618.35373603446	1033.37720534712	0.5664879358766	169	0	0.000533504352643834	0.000533504352643834
hsa_dRNA_HeLa_DRB_0h_1	ENST00000194097	NA	NA	NA	NA	NA	0	NA	NA
