transcript,name,gene,n_readlength,maxmean_readlength,sigma_readlength,prop_readlength,min_readlength,n_polyA,maxmean_polyA,sigma_polyA,prop_polyA,min_polyA,t5,transcript_id,hist5p_0,hist5p_1,hist5p_2,hist5p_3,hist5p_4,hist5p_5,hist5p_6,hist5p_7,hist5p_8,hist5p_9,hist3p_0,hist3p_1,hist3p_2,hist3p_3,hist3p_4,hist3p_5,hist3p_6,hist3p_7,hist3p_8,hist3p_9
ENSMUST00000000284,Trim25,ENSMUSG00000000275,83.0,1538.00818620848,754.380190007116,0.552053887159489,170.0,54.0,169.617658061256,77.829064493637,0.559233538481148,20.17,1.0505472448226001,ENSMUST00000000284,0.0,0.0,0.0,0.012048192771084338,0.03614457831325301,0.08433734939759036,0.07228915662650602,0.1686746987951807,0.2891566265060241,0.3373493975903614,0.0,0.0,0.0,0.0,0.024096385542168676,0.0,0.024096385542168676,0.0,0.0,0.9518072289156626
ENSMUST00000000291,Mnt,ENSMUSG00000000282,135.0,1490.8022708406,866.542437087174,0.585974108064652,186.0,91.0,154.175428289742,67.3228081972203,0.50600126399287,8.06,0.239221775950367,ENSMUST00000000291,0.014814814814814815,0.022222222222222223,0.014814814814814815,0.007407407407407408,0.044444444444444446,0.05185185185185185,0.0962962962962963,0.23703703703703705,0.26666666666666666,0.24444444444444444,0.0,0.0,0.007407407407407408,0.0,0.014814814814814815,0.007407407407407408,0.014814814814814815,0.007407407407407408,0.007407407407407408,0.9407407407407408
ENSMUST00000000348,Rtca,ENSMUSG00000000339,365.0,1507.88117664316,123.052406478239,0.703139584102904,201.0,271.0,144.267590075063,72.9007937626767,0.529447783299345,3.0,7.9922055737177899,ENSMUST00000000348,0.16712328767123288,0.12876712328767123,0.0547945205479452,0.0410958904109589,0.10410958904109589,0.10136986301369863,0.14246575342465753,0.14520547945205478,0.10684931506849316,0.00821917808219178,0.0,0.0,0.0,0.0,0.0,0.0,0.0027397260273972603,0.0,0.0027397260273972603,0.9945205479452055
ENSMUST00000000356,Dazap2,ENSMUSG00000000346,1163.0,1342.86582136446,529.029456179392,0.536270457623935,101.0,761.0,147.355475851734,67.5418533836161,0.514624404066899,8.4,3.6024222320980699,ENSMUST00000000356,0.0025795356835769563,0.17282889079965605,0.04987102321582115,0.05331040412725709,0.08340498710232158,0.08770421324161651,0.12037833190025796,0.13929492691315562,0.2055030094582975,0.08512467755803955,0.0,0.0,0.0,0.0017196904557179708,0.0,0.021496130696474634,0.0017196904557179708,0.0008598452278589854,0.0025795356835769563,0.9716251074806534
ENSMUST00000000394,Tbrg4,ENSMUSG00000000384,160.0,1878.41294805381,747.329476540129,0.547187992975629,186.0,89.0,161.842866120046,65.0359297733739,0.518336586783452,23.27,2.2369363759583698,ENSMUST00000000394,0.15625,0.0375,0.0375,0.06875,0.1,0.0875,0.11875,0.16875,0.15,0.075,0.0,0.0,0.00625,0.0,0.0,0.00625,0.00625,0.00625,0.0,0.975
ENSMUST00000000449,Mkrn2,ENSMUSG00000000439,164.0,1258.80894278996,630.4421277298,0.546587003836128,196.0,106.0,157.737186963487,70.7229843581157,0.538545732562924,12.15,4.2961935514795098,ENSMUST00000000449,0.27450980392156865,0.27450980392156865,0.2647058823529412,0.09803921568627451,0.00980392156862745,0.0,0.0,0.06862745098039216,0.00980392156862745,0.0,0.0,0.00980392156862745,0.38235294117647056,0.5196078431372549,0.0,0.0,0.0,0.0,0.0784313725490196,0.00980392156862745
ENSMUST00000000451,Raf1,ENSMUSG00000000441,119.0,2040.03716112858,906.955903756264,0.537152017620315,151.0,88.0,158.211954883504,72.1164920514964,0.515270824048311,6.68,4.9309885942941802,ENSMUST00000000451,0.18269230769230768,0.019230769230769232,0.057692307692307696,0.009615384615384616,0.11538461538461539,0.125,0.10576923076923077,0.09615384615384616,0.22115384615384615,0.0673076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.9807692307692307
ENSMUST00000000476,Pdgfra,ENSMUSG00000029231,184.0,1756.34892447661,1190.26237485177,0.593914709152453,195.0,121.0,187.002888028459,71.3980934114378,0.512475430960628,7.86,0.61334479408686604,ENSMUST00000000476,0.005434782608695652,0.0,0.0,0.05434782608695652,0.03260869565217391,0.08152173913043478,0.09239130434782608,0.14130434782608695,0.22282608695652173,0.3695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.11956521739130435,0.0,0.005434782608695652,0.875
ENSMUST00000000505,Mcm7,ENSMUSG00000029730,909.0,1503.56313091416,651.829070020198,0.526666186339451,157.0,635.0,144.36519311741,68.1599427425039,0.507882646307527,3.62,6.9143816480320899,ENSMUST00000000505,0.0,0.066006600660066,0.047304730473047306,0.041804180418041806,0.0781078107810781,0.11771177117711772,0.15071507150715072,0.18151815181518152,0.2585258525852585,0.058305830583058306,0.0,0.0,0.0033003300330033004,0.0,0.0011001100110011,0.0,0.0,0.0,0.0044004400440044,0.9911991199119912
ENSMUST00000000579,Sox9,ENSMUSG00000000567,1253.0,1174.21692540794,719.641604789463,0.569896088057018,130.0,719.0,169.902854149915,68.5547066232845,0.498229308769849,2.1,0.19037561254530799,ENSMUST00000000579,0.008778930566640064,0.01675977653631285,0.012769353551476457,0.028731045490822026,0.04868316041500399,0.03990422984836393,0.08459696727853153,0.20590582601755786,0.3240223463687151,0.2298483639265762,0.0007980845969672786,0.0007980845969672786,0.0,0.0,0.0,0.06783719074221868,0.019154030327214685,0.0007980845969672786,0.009577015163607342,0.9010375099760575
ENSMUST00000000590,Rdx,ENSMUSG00000032050,202.0,1401.96997833088,767.5803441332,0.569275037100867,177.0,125.0,146.289838607526,68.7511442018867,0.496492452046525,4.47,--,ENSMUST00000000590,0.0049504950495049506,0.0,0.0,0.0297029702970297,0.06930693069306931,0.06435643564356436,0.09900990099009901,0.16336633663366337,0.2623762376237624,0.3069306930693069,0.0,0.0,0.0049504950495049506,0.0,0.0,0.009900990099009901,0.0049504950495049506,0.0049504950495049506,0.0594059405940594,0.9158415841584159
ENSMUST00000000594,C1d,ENSMUSG00000000581,321.0,1067.91520358923,177.886628394554,0.543038372100272,177.0,214.0,150.527890615421,70.2149786501632,0.5198495954055,4.17,3.3341247377204302,ENSMUST00000000594,0.48909657320872274,0.2087227414330218,0.2554517133956386,0.01557632398753894,0.006230529595015576,0.021806853582554516,0.003115264797507788,0.0,0.0,0.0,0.0,0.003115264797507788,0.040498442367601244,0.9127725856697819,0.0,0.0,0.04361370716510903,0.0,0.0,0.0
ENSMUST00000000642,Hk2,ENSMUSG00000000628,103.0,1409.85749378683,880.016946099781,0.577898649682055,139.0,71.0,164.992981865328,67.9020515112648,0.512215918098908,6.97,0.44412101002925503,ENSMUST00000000642,0.009708737864077669,0.0,0.009708737864077669,0.009708737864077669,0.05825242718446602,0.0,0.05825242718446602,0.13592233009708737,0.34951456310679613,0.36893203883495146,0.009708737864077669,0.0,0.0,0.0,0.009708737864077669,0.0,0.009708737864077669,0.0,0.0,0.970873786407767
ENSMUST00000000727,Rab5b,ENSMUSG00000000711,424.0,1561.52832559846,838.411927202405,0.547308495805596,107.0,268.0,182.288387997743,75.2609606863986,0.493750446186102,3.39,3.3376805361755402,ENSMUST00000000727,0.04009433962264151,0.030660377358490566,0.03537735849056604,0.025943396226415096,0.07311320754716981,0.10377358490566038,0.11320754716981132,0.2099056603773585,0.2806603773584906,0.08726415094339622,0.0,0.0,0.0,0.0,0.0047169811320754715,0.0,0.0023584905660377358,0.0,0.0023584905660377358,0.9905660377358491
ENSMUST00000000756,Rpl13,ENSMUSG00000000740,17222.0,793.919901311364,42.1856513313187,0.362566332924429,98.0,12604.0,103.544530018737,54.151508213596,0.520482691970031,1.09,100,ENSMUST00000000756,0.3667402160027871,0.3305074904192312,0.05342004412960167,0.047903843920566715,0.045174776448728374,0.053071652537452094,0.04656834281732668,0.03692950876785507,0.019335733364301475,0.00034839159214957615,0.0,0.0,0.0,0.0005225873882243641,0.0005225873882243641,0.0006967831842991523,0.0004064568575078388,0.001277435837881779,0.0016838926953896178,0.9948902566484729
ENSMUST00000000767,Rpa1,ENSMUSG00000000751,166.0,1670.14692742973,851.140224697168,0.561453180705505,163.0,107.0,141.15019105273,61.7127385164973,0.522618011751575,16.5,8.5658933669822304,ENSMUST00000000767,0.10240963855421686,0.012048192771084338,0.04819277108433735,0.04819277108433735,0.05421686746987952,0.12650602409638553,0.1566265060240964,0.13253012048192772,0.23493975903614459,0.08433734939759036,0.0,0.0,0.0,0.0,0.006024096385542169,0.0,0.018072289156626505,0.006024096385542169,0.006024096385542169,0.963855421686747
ENSMUST00000000793,Polr3d,ENSMUSG00000000776,75.0,1433.17604421749,457.758945051786,0.527976164866078,218.0,59.0,182.117384533426,84.59028870132,0.53704157873499,22.86,0.61587132333442995,ENSMUST00000000793,0.09333333333333334,0.04,0.09333333333333334,0.09333333333333334,0.17333333333333334,0.09333333333333334,0.08,0.2,0.09333333333333334,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.9866666666666667
ENSMUST00000000844,Tpd52l2,ENSMUSG00000000827,81.0,1166.85742312821,306.809896357093,0.481833054559039,184.0,61.0,173.147155633634,45.2437410002967,0.555398893095021,23.16,8.5798235718427591,ENSMUST00000000844,0.5432098765432098,0.07407407407407407,0.20987654320987653,0.037037037037037035,0.037037037037037035,0.04938271604938271,0.037037037037037035,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.4691358024691358,0.12345679012345678,0.24691358024691357,0.012345679012345678,0.14814814814814814,0.0,0.0
ENSMUST00000001042,Ilf2,ENSMUSG00000001016,526.0,1320.64015772702,453.381774246821,0.525224643429225,146.0,379.0,150.604410288784,63.9376872732291,0.520309932965505,13.42,9.5511529904795704,ENSMUST00000001042,0.21153846153846154,0.05961538461538462,0.06923076923076923,0.06923076923076923,0.09423076923076923,0.22692307692307692,0.15576923076923077,0.06923076923076923,0.038461538461538464,0.0057692307692307696,0.0,0.0,0.0,0.0019230769230769232,0.0,0.013461538461538462,0.0,0.7134615384615385,0.0019230769230769232,0.2692307692307692
ENSMUST00000001043,Chtop,ENSMUSG00000001017,243.0,1312.16812321784,637.554326906263,0.505437098614461,170.0,177.0,157.081542886046,71.2440832568362,0.511041573434869,3.05,2.6993324217550501,ENSMUST00000001043,0.02880658436213992,0.01646090534979424,0.00411522633744856,0.024691358024691357,0.03292181069958848,0.13991769547325103,0.34156378600823045,0.16049382716049382,0.18930041152263374,0.06172839506172839,0.0,0.00411522633744856,0.0,0.0,0.0,0.00411522633744856,0.00823045267489712,0.18518518518518517,0.00823045267489712,0.7901234567901234
ENSMUST00000001046,S100a4,ENSMUSG00000001020,22012.0,578.05598457228,44.5190549345451,0.296415232817738,108.0,15787.0,124.024989174689,54.0010169488602,0.495409836481974,1.11,--,ENSMUST00000001046,0.7586770852262402,0.06282936580047246,0.037479556605487914,0.035208068326367435,0.03239142286025804,0.037388697074323095,0.017217881155733236,0.015037252407777577,0.0037706705433399965,0.0,0.0,0.0,9.085953116481919e-05,0.0007268762493185535,0.0009540250772306015,0.000681446483736144,0.0008631655460657823,0.0024986371070325275,0.005724150463383609,0.988460839542068
ENSMUST00000001051,S100a6,ENSMUSG00000001025,23545.0,513.439748285449,41.2854414350026,0.228983658449288,94.0,16541.0,131.228814521041,56.2490478531619,0.495948808354681,2.05,100,ENSMUST00000001051,0.0009343809726056488,0.0008494372478233171,0.00021235931195582927,0.02119345933319176,0.8660012741558717,0.04332129963898917,0.02662985771926099,0.026587385856869823,0.013463580377999575,0.0008069653854321512,0.0,0.0,0.0,0.0,0.0,0.0001698874495646634,0.0009768528349968146,0.0010193246973879805,0.0059035888723720535,0.9919303461456785
ENSMUST00000001063,Epn2,ENSMUSG00000001036,33.0,1728.91631337825,870.337560846516,0.581990353461264,207.0,22.0,185.793501962857,60.6052870841015,0.478983391930501,4.91,1.13794085703526,ENSMUST00000001063,0.0,0.0,0.0,0.09375,0.0625,0.0625,0.21875,0.15625,0.25,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.03125,0.0,0.9375
ENSMUST00000001127,Poldip2,ENSMUSG00000001100,468.0,1373.10654077404,467.73741725463,0.510816266933009,175.0,319.0,151.578651522471,69.6721422246832,0.511229352379224,3.3,5.9816264702093296,ENSMUST00000001127,0.24786324786324787,0.05128205128205128,0.06196581196581197,0.07478632478632478,0.12606837606837606,0.11965811965811966,0.11752136752136752,0.08547008547008547,0.09615384615384616,0.019230769230769232,0.0,0.0,0.002136752136752137,0.0,0.008547008547008548,0.004273504273504274,0.00641025641025641,0.43803418803418803,0.0,0.5405982905982906
ENSMUST00000001186,Snrnp27,ENSMUSG00000001158,351.0,867.410966434175,93.5099168504212,0.513698770093575,131.0,222.0,142.174263528929,55.9415726794158,0.513352442071475,16.33,8.8150877037662507,ENSMUST00000001186,0.4586894586894587,0.07122507122507123,0.06837606837606838,0.08831908831908832,0.09116809116809117,0.07692307692307693,0.08262108262108261,0.04843304843304843,0.014245014245014245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017094017094017096,0.002849002849002849,0.05128205128205128,0.9287749287749287
ENSMUST00000001187,Anxa4,ENSMUSG00000029994,443.0,1523.71013374141,515.00388567761,0.535583338197709,176.0,300.0,160.612680279084,65.3178936573568,0.490356454610479,7.97,16.243158136090202,ENSMUST00000001187,0.34988713318284426,0.05191873589164785,0.0654627539503386,0.06772009029345373,0.07223476297968397,0.10158013544018059,0.09029345372460497,0.08577878103837472,0.0744920993227991,0.040632054176072234,0.0,0.006772009029345372,0.004514672686230248,0.002257336343115124,0.002257336343115124,0.020316027088036117,0.23476297968397292,0.0,0.006772009029345372,0.7223476297968398
ENSMUST00000001204,Calm1,ENSMUSG00000001175,1556.0,972.934681707475,345.898061860004,0.48512112395652,129.0,1053.0,127.670530793657,66.7808643867213,0.522372016592838,1.87,6.8961588783025203,ENSMUST00000001204,0.15552699228791775,0.2834190231362468,0.37853470437017994,0.14845758354755784,0.0019280205655526992,0.0019280205655526992,0.005784061696658098,0.004498714652956298,0.009640102827763496,0.010282776349614395,0.0,0.005784061696658098,0.02892030848329049,0.9280205655526992,0.0,0.0,0.0006426735218508997,0.0006426735218508997,0.0,0.03598971722365039
ENSMUST00000001319,Efnb2,ENSMUSG00000001300,217.0,1473.06507024589,944.234953119741,0.567657069596502,110.0,129.0,164.167237987092,78.6550238184856,0.52608575314169,2.78,0.28534420955000001,ENSMUST00000001319,0.03225806451612903,0.0,0.0,0.013824884792626729,0.041474654377880185,0.041474654377880185,0.0967741935483871,0.17050691244239632,0.2672811059907834,0.33640552995391704,0.004608294930875576,0.004608294930875576,0.0,0.0,0.013824884792626729,0.0,0.0,0.009216589861751152,0.02304147465437788,0.9447004608294931
ENSMUST00000001326,Sp1,ENSMUSG00000001280,305.0,1571.44984738191,817.694776091257,0.545613631451688,172.0,211.0,168.04798680497,73.5881297447946,0.511633871569877,1.93,0.68419878349693697,ENSMUST00000001326,0.003278688524590164,0.0,0.013114754098360656,0.013114754098360656,0.06229508196721312,0.019672131147540985,0.06229508196721312,0.14426229508196722,0.30491803278688523,0.3770491803278688,0.0,0.0,0.0,0.013114754098360656,0.0,0.08524590163934426,0.0,0.009836065573770493,0.003278688524590164,0.8885245901639345
ENSMUST00000001339,Rrp15,ENSMUSG00000001305,185.0,870.491383738256,286.331430765528,0.495298322056939,171.0,122.0,145.316623768739,47.1084303927348,0.48528291831965,2.67,2.8571359852982301,ENSMUST00000001339,0.13513513513513514,0.010810810810810811,0.0972972972972973,0.08108108108108109,0.15675675675675677,0.2702702702702703,0.10270270270270271,0.10270270270270271,0.043243243243243246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.021621621621621623,0.9243243243243243
ENSMUST00000001416,Hars,ENSMUSG00000001380,481.0,1423.21650858213,560.366482133426,0.554059512085528,179.0,342.0,138.669292994815,57.4565445631474,0.48728140040917,5.41,12.4958302666184,ENSMUST00000001416,0.17255717255717257,0.031185031185031187,0.060291060291060294,0.0498960498960499,0.05405405405405406,0.07484407484407485,0.1101871101871102,0.17255717255717257,0.158004158004158,0.11642411642411643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002079002079002079,0.004158004158004158,0.9937629937629938
ENSMUST00000001460,Snd1,ENSMUSG00000001424,814.0,1303.73872213321,794.075793600222,0.578737835061391,164.0,558.0,151.744269773167,64.8950957507974,0.497205038488132,4.66,13.3909603422512,ENSMUST00000001460,0.022113022113022112,0.004914004914004914,0.013513513513513514,0.030712530712530713,0.04791154791154791,0.04914004914004914,0.08722358722358722,0.2764127764127764,0.273955773955774,0.1941031941031941,0.0,0.0012285012285012285,0.0012285012285012285,0.0,0.002457002457002457,0.0,0.0,0.020884520884520884,0.0036855036855036856,0.9705159705159705
ENSMUST00000001479,Kpnb1,ENSMUSG00000001440,2204.0,1642.88368357261,1020.8287251325,0.565632081656734,106.0,1532.0,149.894969218621,64.4048129029317,0.502715125637857,1.18,4.8745323454057399,ENSMUST00000001479,0.022252497729336965,0.018165304268846504,0.03451407811080836,0.06403269754768393,0.11898274296094459,0.17665758401453224,0.25386012715712986,0.06948228882833787,0.12443233424159855,0.11762034514078111,0.0009082652134423251,0.00045413260672116256,0.0009082652134423251,0.0027247956403269754,0.0027247956403269754,0.022706630336058128,0.5867393278837421,0.0027247956403269754,0.004541326067211626,0.37556766575840145
ENSMUST00000001507,Cyp51,ENSMUSG00000001467,1335.0,1541.38903249999,807.607564222912,0.549187931166008,112.0,924.0,149.67542480378,64.305291503492,0.490413954420875,3.5,1.8020044077052999,ENSMUST00000001507,0.0951310861423221,0.03445692883895131,0.05318352059925094,0.07415730337078652,0.14082397003745317,0.22621722846441947,0.20224719101123595,0.07265917602996255,0.056179775280898875,0.0449438202247191,0.0,0.0,0.0022471910112359553,0.000749063670411985,0.0,0.00149812734082397,0.3430711610486891,0.39775280898876403,0.05318352059925094,0.20149812734082398
ENSMUST00000001513,Tubb6,ENSMUSG00000001473,949.0,1409.59606203931,502.240166844011,0.53080304868858,141.0,691.0,130.305603262116,54.0057303944401,0.501382765049917,6.54,0.76623470290019002,ENSMUST00000001513,0.23779193205944799,0.03927813163481953,0.037154989384288746,0.06581740976645435,0.06900212314225053,0.07006369426751592,0.16454352441613587,0.12632696390658174,0.1613588110403397,0.028662420382165606,0.0,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.0010615711252653928,0.006369426751592357,0.0021231422505307855,0.0,0.9861995753715499
ENSMUST00000001520,Afg3l1,ENSMUSG00000031967,228.0,1623.37029203701,773.489401437314,0.543373323724364,164.0,156.0,144.726807265653,58.8109628586805,0.524761114229306,6.68,11.982488627204299,ENSMUST00000001520,0.13596491228070176,0.08333333333333333,0.08771929824561403,0.19736842105263158,0.15789473684210525,0.17543859649122806,0.021929824561403508,0.05701754385964912,0.039473684210526314,0.043859649122807015,0.0,0.0,0.0043859649122807015,0.0043859649122807015,0.021929824561403508,0.7894736842105263,0.0,0.0043859649122807015,0.0,0.17543859649122806
ENSMUST00000001562,Tulp3,ENSMUSG00000001521,296.0,1764.97570951942,908.337794812013,0.55152776198476,187.0,188.0,158.12872580814,74.390391728444,0.531088817399708,5.93,3.5464199112121602,ENSMUST00000001562,0.05067567567567568,0.030405405405405407,0.05405405405405406,0.0472972972972973,0.06418918918918919,0.06418918918918919,0.17905405405405406,0.17229729729729729,0.22635135135135134,0.11148648648648649,0.0,0.0033783783783783786,0.0,0.0,0.010135135135135136,0.0,0.006756756756756757,0.016891891891891893,0.0,0.9628378378378378
ENSMUST00000001566,Tubb5,ENSMUSG00000001525,12070.0,1329.67283357624,467.202272698476,0.507764494457672,93.0,8372.0,139.513301889738,58.2969936822529,0.491989694699135,1.9,2.7022373864238198,ENSMUST00000001566,0.2059652029826015,0.05816072908036454,0.08044739022369511,0.09262634631317315,0.10472245236122618,0.15990057995028997,0.07522783761391881,0.09685169842584922,0.10157415078707539,0.024523612261806133,0.00016570008285004143,0.0010770505385252693,0.0009942004971002485,0.0008285004142502071,0.0013256006628003315,0.002651201325600663,0.6572493786246894,0.003976801988400994,0.0014084507042253522,0.3303231151615576
ENSMUST00000001611,Nom1,ENSMUSG00000001569,147.0,1526.86730904938,673.694106021445,0.535979020837689,202.0,86.0,169.397869258826,71.0022996571286,0.509988731992176,4.22,1.28198754604457,ENSMUST00000001611,0.19696969696969696,0.19696969696969696,0.42424242424242425,0.08333333333333333,0.030303030303030304,0.007575757575757576,0.0,0.022727272727272728,0.022727272727272728,0.015151515151515152,0.030303030303030304,0.022727272727272728,0.007575757575757576,0.8181818181818182,0.0,0.06060606060606061,0.0,0.022727272727272728,0.0,0.03787878787878788
ENSMUST00000001675,Stk38l,ENSMUSG00000001630,64.0,1577.93532305528,748.951512153787,0.571147393883098,268.0,48.0,183.387000077431,58.2045763329884,0.530131862765619,23.88,1.0776768272438599,ENSMUST00000001675,0.046875,0.03125,0.078125,0.09375,0.203125,0.046875,0.140625,0.109375,0.125,0.125,0.0,0.0,0.0,0.015625,0.015625,0.34375,0.0,0.0,0.03125,0.59375
ENSMUST00000001724,Ddx18,ENSMUSG00000001674,420.0,1497.00571698005,591.654023527532,0.530257796077735,176.0,292.0,148.486496110815,61.5544369157581,0.504771368872636,2.29,4.6386287287466699,ENSMUST00000001724,0.11904761904761904,0.04047619047619048,0.06666666666666667,0.06190476190476191,0.08571428571428572,0.12857142857142856,0.1380952380952381,0.15,0.16666666666666666,0.04285714285714286,0.0,0.002380952380952381,0.002380952380952381,0.0,0.002380952380952381,0.0,0.0,0.002380952380952381,0.002380952380952381,0.9880952380952381
